amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
318.49,7,Grocery,0,0,82,5,68,0
193.88,20,Grocery,0,0,47,0,19,0
22.49,4,Food,0,0,49,3,65,0
22.96,5,Food,0,1,88,1,36,0
384.2,18,Electronics,0,0,86,2,60,0
23.21,20,Grocery,0,0,89,1,64,0
452.23,2,Grocery,0,0,70,3,60,0
47.83,13,Travel,0,0,68,0,18,0
115.82,22,Grocery,1,0,36,3,23,0
45.72,21,Travel,1,0,81,1,49,0
516.27,7,Clothing,0,0,70,4,45,0
131.04,11,Clothing,0,0,82,0,51,0
141.45,16,Clothing,0,0,79,3,57,0
10.41,3,Clothing,0,0,66,0,42,0
126.55,7,Clothing,0,0,58,3,40,0
222.4,2,Electronics,0,0,29,4,30,0
21.46,12,Grocery,0,0,51,3,43,0
60.8,15,Electronics,1,0,49,3,49,0
36.34,11,Grocery,0,0,50,3,69,0
76.79,17,Grocery,0,0,28,0,42,0
125.69,10,Grocery,0,0,46,3,49,0
78.59,21,Clothing,0,0,84,2,25,0
289.5,7,Grocery,0,0,80,2,31,0
122.27,21,Electronics,0,0,65,1,66,0
462.21,16,Electronics,0,0,75,0,65,0
280.05,20,Electronics,0,1,73,1,34,0
214.63,23,Grocery,0,0,87,4,23,0
2.06,11,Clothing,0,0,27,1,25,0
335.72,4,Travel,0,0,25,1,43,0
98.84,3,Food,0,1,67,3,53,0
598.76,17,Travel,0,0,34,6,21,0
268.22,18,Food,0,0,69,2,53,0
61.35,10,Clothing,0,0,44,2,48,0
59.03,20,Electronics,0,0,64,3,36,0
196.75,16,Clothing,0,0,93,1,44,0
253.27,0,Grocery,0,0,58,3,30,0
32.01,8,Travel,0,0,68,2,34,0
91.5,19,Travel,0,0,44,2,58,0
13.08,9,Food,0,0,26,2,69,0
69.67,2,Food,0,0,83,3,56,0
25.98,21,Electronics,0,0,35,0,45,0
288.17,7,Grocery,0,0,71,0,38,0
487.67,1,Clothing,0,0,78,2,35,0
119.96,22,Food,1,0,28,3,40,0
36.61,15,Grocery,0,0,31,1,19,0
417.95,9,Food,0,0,82,2,61,0
109.69,12,Food,0,0,45,1,47,0
335.43,20,Food,1,1,29,2,44,1
332.05,9,Clothing,0,0,59,3,67,0
135.36,5,Food,0,0,58,3,23,0
397.67,2,Grocery,0,0,52,2,38,0
433.82,7,Clothing,0,0,35,2,39,0
457.6,3,Food,1,0,51,1,24,0
166.88,7,Travel,0,0,45,5,46,0
214.38,5,Clothing,0,0,38,2,59,0
318.2,20,Electronics,0,0,99,3,39,0
209.5,16,Travel,0,0,84,3,64,0
141.14,3,Food,0,0,79,0,58,0
193.05,1,Food,0,0,26,1,55,0
47.07,3,Food,0,0,25,1,36,0
199.96,14,Food,0,0,36,1,65,0
120.46,10,Electronics,0,0,38,1,39,0
282.61,8,Food,0,0,73,1,21,0
52.34,7,Clothing,1,0,63,0,57,0
938.66,17,Travel,0,0,87,1,43,0
55.05,16,Clothing,0,0,74,1,37,0
8.08,8,Travel,0,0,38,2,57,0
630.1,12,Travel,0,1,77,2,45,0
17.06,16,Grocery,0,0,70,3,19,0
103.1,20,Food,0,0,79,2,28,0
259.36,12,Travel,0,0,51,3,56,0
6.26,23,Clothing,0,0,33,1,44,0
208.01,9,Travel,0,0,67,3,43,0
30.08,6,Electronics,0,0,72,1,56,0
211.33,2,Electronics,0,0,40,0,55,0
133.27,21,Food,1,1,58,1,48,0
172.39,14,Grocery,1,0,77,3,42,0
24.26,19,Electronics,0,1,52,1,41,0
69.12,2,Food,0,0,56,0,56,0
40.43,14,Travel,0,1,46,0,66,0
299.04,17,Food,0,0,65,1,18,0
42.18,21,Travel,0,0,70,1,30,0
20.05,23,Electronics,0,1,86,1,40,0
606.71,7,Travel,0,0,66,5,33,0
20.11,6,Food,0,0,90,2,43,0
26.19,1,Food,0,0,26,0,64,0
67.64,13,Electronics,0,1,94,1,64,0
49.11,17,Clothing,0,0,53,1,43,0
72.08,13,Electronics,0,0,57,3,19,0
53.27,17,Grocery,0,0,63,3,48,0
177.98,20,Electronics,0,0,65,2,34,0
415.84,8,Travel,0,1,79,2,45,0
171.84,18,Clothing,0,0,53,2,21,0
565.54,8,Food,0,0,78,1,35,0
516.78,15,Food,0,0,60,2,38,0
92.06,20,Clothing,0,0,70,1,68,0
29.98,2,Grocery,0,0,75,1,20,0
262.39,4,Food,0,0,34,1,35,0
595.88,8,Electronics,0,0,96,2,23,0
69.86,19,Travel,0,0,43,2,32,0
111.09,22,Travel,0,0,61,3,27,0
155.13,5,Clothing,0,0,32,3,46,0
356.66,18,Electronics,0,0,60,3,18,0
451.12,20,Clothing,0,0,72,1,64,0
63.7,13,Electronics,0,0,78,5,57,0
385.43,7,Food,0,0,74,1,41,0
77.58,9,Clothing,0,0,69,2,50,0
93.9,0,Food,0,0,56,0,21,0
119.75,10,Clothing,0,0,67,1,33,0
193.92,5,Food,0,0,26,3,68,0
49.59,8,Grocery,0,0,79,1,34,0
7.37,23,Grocery,0,0,38,3,42,0
249.28,4,Travel,0,0,82,1,23,0
83.44,13,Travel,0,0,58,1,23,0
12.15,14,Grocery,0,0,65,2,18,0
244.05,20,Travel,0,0,44,2,60,0
218.3,10,Grocery,0,0,48,1,53,0
98.9,10,Food,1,0,76,2,37,0
251.93,13,Clothing,0,0,40,2,60,0
64.58,15,Travel,0,0,53,1,26,0
294.86,8,Food,0,0,53,4,53,0
214.72,12,Electronics,0,0,47,4,68,0
53.86,3,Electronics,0,0,79,2,65,0
7.12,5,Electronics,1,0,87,1,60,0
10.77,15,Grocery,0,0,57,3,23,0
172.57,20,Travel,0,0,88,1,56,0
36.71,8,Grocery,0,1,73,1,43,0
97.42,0,Electronics,0,0,78,4,62,0
329.2,3,Food,0,0,44,3,52,0
66.63,3,Travel,0,0,28,1,59,0
8.24,19,Electronics,0,0,50,2,61,0
50.2,23,Food,0,0,74,1,33,0
9.75,16,Clothing,1,0,46,4,62,0
220.74,2,Food,0,0,47,0,46,0
101.17,23,Travel,0,0,63,2,64,0
292.04,15,Clothing,0,0,54,4,55,0
11.15,3,Food,0,0,35,4,59,0
153.38,4,Grocery,0,0,94,3,23,0
110.85,11,Travel,0,0,98,0,32,0
18.53,1,Travel,0,0,36,3,57,0
131.88,20,Travel,1,0,27,3,67,0
45.92,20,Electronics,0,0,40,1,59,0
91.49,15,Clothing,0,0,80,1,33,0
6.77,0,Clothing,0,0,87,2,26,0
6.73,22,Food,0,0,83,0,30,0
7.22,18,Food,0,0,76,5,37,0
426.44,13,Clothing,1,0,28,1,31,0
123.45,0,Clothing,1,0,27,0,30,1
134.12,10,Clothing,0,0,90,3,18,0
155.33,8,Travel,0,0,56,2,31,0
618.23,1,Electronics,0,0,78,4,38,0
388.28,2,Travel,0,0,68,3,18,0
4.3,23,Food,1,0,77,2,36,0
126.62,23,Electronics,0,0,40,2,23,0
314.19,12,Clothing,0,0,98,3,65,0
193.6,4,Food,0,0,90,1,32,0
65.09,4,Grocery,0,0,26,1,50,0
92.77,19,Electronics,0,0,41,2,68,0
15.69,13,Clothing,0,0,61,2,54,0
305.91,15,Clothing,0,0,47,4,64,0
182.11,23,Clothing,0,0,94,2,41,0
25.85,18,Travel,0,0,38,3,69,0
229.21,5,Clothing,0,0,65,0,43,0
124.99,22,Travel,0,0,58,1,29,0
262.8,12,Electronics,0,0,67,4,50,0
12.76,1,Clothing,0,0,31,6,58,1
132.15,21,Travel,0,0,52,1,41,0
45.79,10,Grocery,0,0,40,0,61,0
180.82,15,Food,0,0,76,2,20,0
121.0,12,Electronics,0,0,90,2,47,0
304.66,4,Grocery,0,0,81,5,48,0
172.27,8,Travel,0,0,44,7,68,0
65.07,1,Grocery,0,0,34,2,18,0
154.27,16,Food,1,0,59,0,47,0
458.56,18,Grocery,1,0,66,4,59,0
23.68,10,Grocery,0,0,95,0,65,0
157.61,16,Grocery,0,0,54,2,44,0
152.28,3,Food,0,0,37,2,49,0
161.23,16,Travel,0,0,78,1,66,0
84.1,3,Food,0,0,85,3,21,0
420.71,12,Food,1,0,72,3,19,0
285.42,20,Food,0,0,77,4,66,0
20.85,3,Food,0,0,97,3,61,0
175.39,22,Clothing,1,0,95,0,25,0
680.38,17,Travel,0,0,83,3,32,0
25.39,11,Food,0,0,39,3,18,0
196.38,1,Food,0,0,46,2,60,0
104.43,17,Food,0,0,32,0,61,0
183.59,3,Travel,0,0,86,1,18,0
363.53,18,Grocery,0,0,70,2,48,0
138.87,12,Electronics,0,0,59,2,46,0
126.24,7,Clothing,0,0,66,1,25,0
185.34,4,Grocery,0,0,72,3,68,0
214.34,3,Electronics,0,0,36,2,27,0
243.6,10,Grocery,0,0,39,2,32,0
1027.58,4,Travel,0,0,91,2,51,0
61.13,23,Electronics,0,1,73,6,67,0
59.96,2,Electronics,0,0,36,0,44,0
229.81,3,Electronics,0,0,85,8,65,0
266.14,8,Food,1,0,28,5,68,1
33.36,13,Food,0,0,75,2,44,0
196.05,11,Clothing,0,0,43,0,55,0
78.83,0,Travel,0,0,61,2,42,0
15.77,0,Food,0,0,71,0,53,0
24.38,7,Electronics,0,0,82,5,27,0
165.42,19,Clothing,0,0,50,2,25,0
366.82,19,Travel,0,0,29,1,56,0
560.82,19,Food,0,0,85,3,56,0
87.32,8,Clothing,0,0,84,3,50,0
97.55,11,Grocery,0,0,58,2,47,0
67.81,0,Travel,0,0,65,2,44,0
425.88,12,Grocery,0,0,52,0,19,0
117.95,4,Grocery,0,0,32,1,37,0
442.84,5,Travel,1,0,27,3,68,0
67.58,5,Food,0,0,39,2,34,0
630.45,5,Electronics,0,0,27,0,38,0
244.04,22,Electronics,0,0,26,2,43,0
244.36,2,Electronics,0,1,72,2,51,0
320.41,9,Electronics,0,0,74,3,44,0
207.29,16,Electronics,0,0,66,3,27,0
342.51,0,Grocery,0,0,61,3,60,0
42.05,1,Electronics,0,0,87,0,55,0
42.22,12,Grocery,0,0,59,2,46,0
359.99,8,Electronics,0,1,75,4,57,0
38.74,20,Grocery,0,0,30,2,57,0
123.09,5,Electronics,1,0,33,3,23,0
11.48,11,Electronics,0,0,84,2,30,0
73.94,22,Food,0,1,74,2,53,0
222.0,1,Food,0,0,50,2,27,0
316.77,10,Grocery,0,0,28,3,60,0
95.34,14,Electronics,0,1,61,3,57,0
49.78,8,Clothing,0,0,74,1,28,0
91.52,3,Travel,0,0,99,4,28,0
41.87,18,Electronics,0,0,58,0,44,0
7.14,5,Electronics,0,0,74,0,48,0
9.29,18,Electronics,0,0,74,3,23,0
64.56,18,Clothing,0,0,57,0,68,0
167.73,19,Food,1,0,28,3,46,0
72.45,7,Clothing,0,0,88,2,21,0
16.51,8,Food,0,0,69,3,25,0
68.61,11,Clothing,0,0,27,2,36,0
304.53,2,Travel,0,0,93,0,68,0
58.79,15,Food,0,0,44,0,66,0
124.42,13,Grocery,0,1,78,2,55,0
132.72,14,Electronics,0,0,94,4,39,0
77.4,18,Electronics,0,0,62,0,30,0
634.65,5,Electronics,0,0,38,3,41,0
148.64,1,Clothing,0,0,56,5,23,0
123.42,1,Travel,0,0,60,1,67,0
146.69,5,Grocery,0,0,75,3,21,0
33.22,6,Electronics,0,0,26,3,40,0
102.43,6,Electronics,0,0,71,1,38,0
53.89,17,Electronics,0,0,48,1,69,0
12.94,14,Clothing,0,0,76,2,54,0
390.85,21,Grocery,1,0,62,0,54,0
132.18,20,Travel,0,0,64,2,62,0
300.04,16,Food,0,0,82,0,44,0
286.35,16,Grocery,0,0,85,1,64,0
189.81,9,Food,0,0,49,0,46,0
122.2,22,Travel,0,0,33,1,58,0
373.18,16,Electronics,0,0,51,1,25,0
29.35,8,Electronics,0,0,97,1,69,0
162.1,6,Food,0,0,78,4,38,0
19.01,9,Food,0,0,32,1,26,0
153.58,21,Electronics,1,1,77,1,31,0
53.69,13,Food,0,1,36,4,41,0
128.35,4,Grocery,0,0,72,3,61,0
91.39,10,Electronics,0,0,81,5,39,0
209.72,21,Travel,0,0,81,3,29,0
102.36,23,Food,0,1,34,2,39,0
218.95,7,Travel,0,0,53,1,62,0
308.73,0,Food,0,0,91,5,68,0
110.35,22,Food,0,0,98,3,34,0
232.62,19,Grocery,0,0,44,3,57,0
211.22,18,Electronics,0,0,82,1,60,0
30.08,2,Food,1,0,85,1,28,0
1.83,8,Travel,0,0,32,1,26,0
453.58,0,Food,0,0,53,2,64,0
313.19,4,Food,0,0,43,0,19,0
83.66,22,Travel,0,0,60,1,27,0
326.1,17,Travel,0,0,63,0,46,0
38.44,22,Grocery,0,0,29,2,58,0
351.21,8,Food,0,0,79,3,60,0
316.33,20,Clothing,0,0,45,2,35,0
159.61,2,Travel,0,0,86,0,63,0
12.27,20,Food,0,0,88,3,35,0
9.49,3,Travel,0,0,87,2,39,0
45.56,16,Grocery,0,0,35,1,45,0
414.5,3,Grocery,0,0,84,1,52,0
334.21,7,Electronics,0,0,29,3,47,0
15.6,7,Electronics,0,0,86,3,41,0
13.17,23,Food,0,0,88,1,68,0
2.06,3,Grocery,0,0,36,5,36,1
121.99,23,Clothing,0,0,61,4,57,0
0.0,16,Travel,0,0,72,1,23,0
260.58,7,Grocery,0,0,72,3,22,0
40.95,22,Food,0,0,55,2,56,0
66.89,18,Food,0,0,38,2,65,0
265.18,18,Food,0,0,78,2,20,0
12.5,3,Electronics,0,0,87,3,64,0
124.9,13,Grocery,0,0,41,3,69,0
93.43,15,Travel,0,0,41,1,19,0
456.55,19,Grocery,0,0,90,2,53,0
271.33,18,Food,0,0,59,6,37,0
332.94,19,Food,0,0,82,0,27,0
22.26,3,Grocery,1,0,87,4,32,0
145.54,9,Clothing,0,0,62,0,40,0
118.57,6,Grocery,0,0,96,3,35,0
47.99,13,Grocery,0,0,75,1,36,0
99.68,12,Electronics,0,0,38,2,52,0
59.21,13,Grocery,0,0,59,5,42,0
258.02,19,Electronics,0,0,39,5,63,0
134.98,4,Travel,0,0,66,3,53,0
19.79,15,Food,0,1,52,1,59,0
47.91,7,Clothing,0,0,47,3,28,0
74.07,16,Electronics,0,0,33,3,32,0
23.72,8,Grocery,0,0,50,4,54,0
273.1,12,Travel,0,0,31,1,52,0
343.96,17,Electronics,0,0,87,3,20,0
245.2,18,Clothing,0,0,95,3,23,0
8.81,7,Clothing,0,0,62,3,49,0
409.34,5,Food,0,0,87,2,22,0
225.56,21,Travel,0,0,52,3,60,0
49.85,2,Grocery,0,1,99,1,63,0
40.47,5,Grocery,0,0,48,1,48,0
189.28,16,Grocery,0,0,78,3,41,0
142.41,14,Food,0,0,48,0,49,0
228.33,1,Travel,0,0,31,1,18,0
710.09,1,Electronics,0,0,52,0,53,0
55.56,18,Grocery,1,0,38,1,30,0
307.41,3,Travel,0,0,29,0,39,0
7.24,22,Clothing,0,0,60,2,18,0
62.25,18,Electronics,0,0,80,2,55,0
193.62,20,Clothing,0,0,71,0,62,0
607.79,15,Clothing,0,0,26,1,43,0
88.38,15,Clothing,0,0,36,2,56,0
71.93,10,Travel,0,0,32,2,22,0
83.13,17,Electronics,0,0,58,5,32,0
258.66,11,Food,0,0,31,4,42,0
124.35,5,Electronics,0,0,97,2,64,0
175.9,6,Electronics,0,1,30,7,44,1
538.51,0,Travel,0,1,73,0,42,0
150.97,9,Clothing,0,0,73,5,62,0
74.9,22,Clothing,0,0,62,3,50,0
108.68,5,Food,0,1,44,1,47,0
585.89,6,Clothing,0,0,53,2,46,0
132.14,0,Clothing,0,0,30,2,23,0
68.1,1,Clothing,1,0,68,3,36,0
235.35,9,Food,0,0,50,2,45,0
317.43,17,Travel,0,0,56,0,24,0
197.86,5,Clothing,1,0,56,3,45,0
834.14,21,Travel,0,0,85,1,67,0
183.58,2,Food,0,1,83,0,49,0
350.75,15,Grocery,0,0,54,4,66,0
70.83,2,Food,0,0,27,1,43,0
217.4,9,Food,0,0,64,0,57,0
127.48,1,Food,0,0,62,2,44,0
140.33,21,Grocery,0,0,43,2,56,0
218.54,15,Travel,0,0,90,0,63,0
99.24,8,Electronics,0,0,55,2,66,0
53.65,0,Clothing,0,1,82,3,65,0
97.97,5,Grocery,0,1,44,3,44,0
126.76,6,Food,0,0,84,2,44,0
13.72,22,Clothing,1,1,59,1,69,0
174.6,19,Grocery,1,0,58,4,54,0
551.55,0,Food,0,0,34,1,55,0
14.68,5,Food,0,0,46,2,23,0
154.95,8,Grocery,0,0,68,4,46,0
35.56,23,Travel,0,1,95,2,61,0
293.03,1,Clothing,0,0,81,4,61,0
12.64,10,Electronics,0,0,79,0,67,0
84.16,22,Travel,0,0,68,0,38,0
34.36,20,Clothing,0,0,41,6,67,0
331.1,0,Clothing,0,0,56,1,29,0
136.02,14,Electronics,0,0,95,3,55,0
7.31,13,Food,0,0,65,2,37,0
20.04,17,Electronics,0,0,48,4,44,0
40.96,21,Clothing,0,0,59,2,62,0
48.38,13,Electronics,0,0,74,1,22,0
460.94,9,Electronics,0,0,94,7,21,0
25.89,10,Food,0,0,25,2,61,0
74.79,21,Travel,0,0,88,2,37,0
473.35,9,Travel,0,0,76,0,69,0
243.73,6,Food,0,0,63,2,21,0
167.99,23,Travel,0,0,73,1,26,0
25.24,5,Grocery,1,0,59,2,26,0
202.67,12,Grocery,0,0,87,0,32,0
178.59,13,Clothing,0,0,64,3,49,0
56.99,1,Electronics,0,0,26,2,45,0
156.56,19,Grocery,0,0,43,1,54,0
311.97,13,Travel,0,0,92,4,41,0
39.26,13,Food,1,0,47,1,52,0
43.73,0,Grocery,1,0,52,0,44,0
74.32,15,Clothing,0,0,45,1,18,0
15.13,7,Grocery,0,0,75,3,49,0
35.58,2,Clothing,0,0,26,2,33,0
306.51,21,Clothing,1,0,91,4,30,0
200.93,10,Food,0,0,40,1,49,0
666.49,22,Grocery,0,0,70,1,48,0
119.95,13,Grocery,0,0,39,2,55,0
361.31,16,Grocery,0,0,69,2,67,0
143.72,13,Grocery,0,0,74,2,26,0
57.8,9,Food,0,0,26,1,26,0
70.04,12,Travel,0,0,91,2,60,0
68.27,9,Clothing,0,0,26,1,23,0
186.71,11,Grocery,0,0,58,1,31,0
42.32,10,Food,0,0,36,1,44,0
18.3,19,Travel,0,0,25,3,47,0
744.48,20,Grocery,0,0,92,1,52,0
79.24,10,Clothing,0,0,88,2,42,0
18.19,4,Food,0,0,76,1,29,0
154.22,16,Electronics,0,0,38,5,31,0
2.19,11,Grocery,0,0,83,4,20,0
22.98,16,Electronics,1,1,64,3,29,0
239.74,5,Grocery,0,1,53,2,54,0
106.41,21,Food,0,0,52,5,24,0
607.71,3,Clothing,0,1,25,1,43,1
180.67,10,Grocery,0,0,65,4,63,0
162.72,4,Grocery,0,0,89,2,68,0
251.5,20,Travel,0,0,43,2,49,0
268.09,1,Clothing,0,0,63,0,59,0
32.01,12,Food,0,0,76,3,32,0
283.73,20,Electronics,1,0,99,0,41,0
18.35,22,Electronics,0,0,50,4,23,0
542.61,23,Grocery,0,0,60,2,48,0
17.74,20,Travel,0,0,45,3,18,0
615.51,18,Clothing,0,0,88,4,64,0
145.08,20,Grocery,0,0,76,1,43,0
56.74,18,Travel,0,0,78,2,22,0
108.84,2,Electronics,0,1,61,2,62,0
188.53,12,Travel,0,0,59,0,49,0
61.87,13,Grocery,0,0,28,2,31,0
420.04,14,Travel,1,0,90,2,48,0
516.63,15,Grocery,0,1,99,2,56,0
58.8,9,Food,1,0,84,2,35,0
19.65,8,Grocery,0,0,57,6,35,0
192.93,11,Grocery,0,0,52,3,56,0
297.8,23,Electronics,0,0,42,2,25,0
260.18,9,Food,1,0,83,3,33,0
299.06,22,Grocery,0,0,78,1,36,0
158.84,0,Travel,0,0,97,2,52,0
272.93,1,Travel,0,0,44,1,55,0
169.85,6,Grocery,0,0,58,2,21,0
300.0,4,Grocery,0,0,88,5,63,0
41.08,16,Food,0,0,67,1,25,0
250.38,4,Electronics,0,0,79,1,25,0
470.89,8,Grocery,0,0,52,1,28,0
180.95,22,Clothing,0,1,49,2,32,0
148.94,17,Food,0,0,87,3,67,0
0.79,12,Travel,0,0,51,1,38,0
45.61,4,Electronics,0,0,30,3,59,0
154.83,20,Grocery,0,0,53,2,66,0
70.57,20,Clothing,1,0,79,0,20,0
556.75,18,Electronics,0,0,64,3,23,0
670.34,17,Grocery,0,0,54,2,68,0
106.7,2,Electronics,0,0,25,3,19,0
12.08,8,Food,0,0,71,1,46,0
242.83,5,Travel,0,0,34,3,63,0
268.9,12,Grocery,0,1,45,1,29,0
146.34,23,Clothing,1,0,98,1,42,0
7.04,3,Electronics,0,0,80,0,46,0
31.02,21,Clothing,0,0,95,3,66,0
162.01,13,Grocery,0,0,70,3,39,0
9.55,17,Travel,0,0,46,3,29,0
65.87,7,Food,0,0,60,0,47,0
18.64,22,Clothing,0,0,59,3,51,0
5.33,22,Grocery,0,0,47,0,45,0
4.43,7,Food,0,0,38,1,56,0
168.26,5,Grocery,1,0,78,3,55,0
78.93,12,Electronics,1,0,91,1,28,0
302.88,20,Travel,0,0,31,1,18,0
82.75,22,Clothing,0,0,30,1,19,0
200.98,10,Travel,0,0,56,4,68,0
219.55,12,Grocery,0,0,34,0,66,0
17.46,22,Grocery,0,0,92,1,34,0
93.65,18,Food,0,0,28,3,51,0
31.02,18,Travel,0,1,63,0,46,0
25.9,2,Grocery,0,0,26,3,26,0
287.48,11,Food,0,1,94,0,24,0
91.23,2,Grocery,0,0,33,2,36,0
90.91,11,Electronics,0,0,95,3,48,0
71.19,13,Travel,0,0,81,2,18,0
677.45,7,Electronics,0,0,96,1,51,0
122.35,17,Grocery,0,0,92,3,61,0
115.37,2,Clothing,0,0,79,1,27,0
7.33,22,Electronics,0,0,77,3,59,0
197.76,4,Travel,0,0,86,0,48,0
60.53,1,Travel,0,0,60,0,47,0
67.54,8,Grocery,0,0,74,2,56,0
75.08,17,Travel,0,0,87,4,36,0
362.82,4,Grocery,0,0,36,1,22,0
229.16,20,Electronics,0,0,49,0,69,0
493.46,23,Clothing,1,0,43,3,69,0
117.98,5,Electronics,1,0,89,0,45,0
64.82,0,Electronics,0,0,54,2,53,0
220.98,10,Clothing,0,0,65,1,54,0
35.87,20,Food,0,0,49,2,69,0
177.14,15,Food,0,1,77,4,22,0
220.04,4,Food,0,0,80,2,57,0
1.65,18,Electronics,0,1,25,0,22,0
34.96,14,Grocery,0,0,79,1,38,0
73.3,0,Grocery,0,0,70,0,59,0
311.3,11,Electronics,1,1,43,3,39,0
186.83,16,Grocery,1,0,28,0,38,0
48.21,22,Travel,0,0,80,2,32,0
60.61,15,Grocery,0,0,88,4,22,0
443.43,2,Clothing,0,0,67,3,62,0
55.65,9,Food,0,0,51,2,63,0
146.47,19,Travel,0,0,50,0,45,0
266.78,10,Food,0,0,63,2,29,0
460.34,22,Grocery,0,0,88,3,51,0
216.43,6,Clothing,0,0,75,3,37,0
184.96,19,Food,0,0,71,2,18,0
378.42,7,Electronics,0,0,45,0,53,0
15.32,15,Clothing,0,0,55,0,51,0
153.72,22,Clothing,0,0,96,3,64,0
499.66,4,Electronics,1,0,89,2,19,0
196.81,12,Food,0,0,45,1,31,0
83.35,0,Grocery,1,0,30,2,52,1
137.53,3,Clothing,0,0,94,2,46,0
165.34,22,Clothing,0,0,57,1,40,0
350.91,22,Food,0,0,99,4,37,0
56.85,20,Clothing,0,0,27,4,27,0
104.64,12,Grocery,0,0,26,3,51,0
69.68,19,Grocery,0,0,71,2,65,0
34.58,9,Electronics,0,0,78,1,49,0
157.58,13,Electronics,0,0,85,1,64,0
17.59,10,Food,0,0,31,1,34,0
20.65,2,Food,1,0,94,0,48,0
88.33,12,Travel,0,1,99,2,33,0
197.6,0,Food,0,0,37,4,39,0
14.89,23,Grocery,0,0,40,3,63,0
43.44,18,Electronics,0,0,65,1,55,0
34.4,3,Travel,0,0,89,3,32,0
24.74,17,Clothing,0,0,49,2,63,0
75.15,18,Electronics,0,0,98,2,69,0
315.66,8,Travel,0,0,49,2,64,0
121.82,9,Food,0,0,33,4,30,0
320.85,18,Electronics,0,0,50,2,32,0
442.33,22,Travel,1,0,38,1,31,0
279.72,19,Electronics,0,0,55,0,24,0
188.86,0,Grocery,0,0,29,1,47,0
785.57,11,Travel,1,0,74,1,66,0
248.79,19,Travel,0,0,41,2,44,0
1.64,17,Electronics,0,0,54,2,61,0
91.38,7,Grocery,1,0,67,1,49,0
89.7,18,Clothing,0,0,85,0,55,0
171.91,9,Travel,0,0,44,0,58,0
82.04,20,Grocery,0,1,93,1,57,0
47.37,18,Electronics,1,0,26,2,24,0
611.63,4,Travel,0,0,45,0,62,0
20.87,20,Clothing,0,0,82,3,34,0
18.12,20,Food,0,0,39,5,58,0
62.68,1,Clothing,0,0,60,2,58,0
35.65,16,Travel,0,0,56,2,34,0
86.16,19,Travel,0,0,54,1,62,0
103.1,9,Food,0,0,40,4,28,0
203.13,9,Electronics,1,0,73,2,63,0
337.39,19,Clothing,0,0,71,3,36,0
367.27,14,Food,0,0,84,2,24,0
316.36,11,Travel,0,0,25,3,29,0
147.63,18,Food,0,0,59,4,41,0
200.16,2,Grocery,0,0,53,1,43,0
38.77,15,Clothing,0,0,45,5,46,0
21.3,3,Clothing,0,0,91,2,68,0
121.84,15,Clothing,0,0,87,1,49,0
49.98,12,Travel,0,0,45,2,68,0
372.04,3,Clothing,0,0,26,1,43,0
745.27,11,Travel,0,0,86,3,66,0
96.99,23,Grocery,0,0,52,4,34,0
160.59,14,Grocery,0,0,96,0,39,0
326.93,17,Clothing,0,0,52,1,47,0
67.24,11,Food,0,0,67,2,41,0
531.25,17,Travel,0,0,75,1,56,0
134.06,9,Travel,0,0,41,4,63,0
334.67,18,Grocery,0,1,28,3,66,0
232.22,12,Clothing,0,1,44,1,52,0
105.38,14,Clothing,0,1,56,1,58,0
1004.26,23,Clothing,1,0,90,3,30,0
33.82,2,Grocery,0,0,82,1,21,0
304.66,20,Electronics,0,0,47,4,29,0
80.15,14,Electronics,0,1,38,4,23,0
226.68,3,Clothing,0,0,75,0,27,0
167.61,1,Travel,0,1,91,0,28,0
147.96,17,Food,0,0,65,5,28,0
98.87,19,Travel,0,0,37,1,29,0
40.54,14,Grocery,0,1,42,2,59,0
269.19,3,Grocery,0,0,27,1,47,0
295.8,22,Electronics,0,0,80,6,52,0
5.7,3,Clothing,0,0,81,4,64,0
432.34,7,Clothing,0,0,70,0,51,0
155.14,14,Food,0,0,56,0,48,0
35.97,20,Clothing,0,0,47,2,49,0
515.59,13,Travel,0,0,60,1,67,0
82.99,19,Electronics,0,0,30,4,39,0
49.84,23,Travel,0,0,72,2,18,0
157.49,18,Grocery,0,0,98,3,23,0
386.63,19,Travel,1,0,39,5,63,1
662.28,23,Clothing,1,0,29,3,35,0
217.9,18,Grocery,0,0,27,1,29,0
104.09,19,Electronics,0,0,85,1,65,0
300.71,12,Food,0,0,69,2,63,0
50.99,14,Food,1,0,48,1,59,0
401.74,5,Travel,0,0,37,3,41,0
768.26,22,Travel,0,0,83,2,58,0
71.75,16,Clothing,0,0,66,1,61,0
19.86,12,Clothing,1,0,26,3,66,0
227.38,12,Clothing,1,0,86,1,38,0
20.06,5,Clothing,0,1,32,3,61,0
101.75,9,Food,0,0,98,6,62,0
65.03,23,Travel,1,0,80,2,32,0
47.89,15,Food,0,0,90,3,58,0
99.34,10,Travel,0,0,79,0,43,0
116.48,13,Electronics,0,0,86,3,53,0
107.8,21,Electronics,0,0,46,1,60,0
270.95,21,Food,0,0,88,1,59,0
274.51,2,Electronics,0,0,61,5,21,0
108.22,16,Travel,0,0,85,2,38,0
241.06,4,Travel,0,1,85,2,55,0
216.3,4,Electronics,0,0,43,2,61,0
33.0,18,Food,0,0,81,0,44,0
372.97,22,Clothing,0,0,25,1,60,0
